period_begin,period_end,period_duration,region_type,region_type_id,table_id,is_seasonally_adjusted,region,city,state,state_code,property_type,property_type_id,median_sale_price,median_sale_price_mom,median_sale_price_yoy,median_list_price,median_list_price_mom,median_list_price_yoy,median_ppsf,median_ppsf_mom,median_ppsf_yoy,median_list_ppsf,median_list_ppsf_mom,median_list_ppsf_yoy,homes_sold,homes_sold_mom,homes_sold_yoy,pending_sales,pending_sales_mom,pending_sales_yoy,new_listings,new_listings_mom,new_listings_yoy,inventory,inventory_mom,inventory_yoy,months_of_supply,months_of_supply_mom,months_of_supply_yoy,median_dom,median_dom_mom,median_dom_yoy,avg_sale_to_list,avg_sale_to_list_mom,avg_sale_to_list_yoy,sold_above_list,sold_above_list_mom,sold_above_list_yoy,price_drops,price_drops_mom,price_drops_yoy,off_market_in_two_weeks,off_market_in_two_weeks_mom,off_market_in_two_weeks_yoy,parent_metro_region,parent_metro_region_metro_code,last_updated,county,year,ppsf_year_avg
2019-03-01,2019-03-31,30,county,5,306,f,"Butte County, CA",,California,CA,Multi-Family (2-4 Unit),4,345000.0,-0.2886597938144329,0.0550458715596329,350000.0,0.0294117647058822,0.1326860841423949,154.0209265694927,-0.0462344121554628,-0.0538709821524301,221.13022113022112,0.0251594183091157,0.1176897136782522,11.0,1.75,0.8333333333333331,6.0,-0.3333333333333333,0.1999999999999999,15.0,0.5,2.0,27.0,0.35,0.6875,2.5,-2.5,-0.2000000000000001,40.0,-1.0,33.0,0.9838943426218624,0.0227197098904683,-0.0105957354502662,0.2727272727272727,0.0227272727272727,0.106060606060606,0.2592592592592592,0.1092592592592592,-0.1157407407407407,0.5,0.1666666666666666,0.2999999999999999,"Chico, CA",17020.0,2022-01-09 14:29:56,Butte,2019,198.52930225077955
2019-10-01,2019-10-31,30,county,5,3084,f,"Grays Harbor County, WA",,Washington,WA,Condo/Co-op,3,90500.0,-0.0548302872062663,-0.4123376623376623,220000.0,-0.0217874610938194,0.0232558139534884,159.4492020241339,0.0613715857429943,0.1753153274748697,147.23557692307693,-0.0137329775487669,0.0953080484330486,6.0,-0.25,0.0,6.0,5.0,1.0,6.0,0.5,0.5,25.0,-0.1379310344827586,-0.2647058823529411,4.2,0.6,-1.5,48.0,-7.0,-46.0,0.9417013509642927,0.043041064813231,0.009572759741979,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.16,0.0910344827586206,-0.0164705882352941,0.6666666666666666,-0.3333333333333333,0.6666666666666666,"Aberdeen, WA",10140.0,2022-01-09 14:29:56,Grays Harbor,2019,138.7034571196634
2019-07-01,2019-07-31,30,county,5,2982,f,"Isle of Wight County, VA",,Virginia,VA,Condo/Co-op,3,228125.0,0.3224637681159421,0.061540251279665,307400.0,-0.0466739029306869,-0.0682024856016975,112.36971366958188,-0.1995662700024644,-0.1629496791927905,132.37410071942446,-0.0263139093538592,-0.0487600591907861,2.0,0.0,-0.5999999999999999,6.0,2.0,-0.3333333333333333,4.0,1.0,-0.1999999999999999,8.0,-0.3333333333333333,-0.5555555555555555,4.0,-2.0,0.3999999999999999,66.0,7.0,32.0,0.9912405303030302,-0.0090721651316163,0.008218308080808,0.5,0.0,0.5,0.125,-0.2083333333333333,-0.2083333333333333,0.3333333333333333,0.3333333333333333,0.0,"Virginia Beach, VA",47260.0,2022-01-09 14:29:56,Isle of Wight,2019,132.79315473710994
2019-09-01,2019-09-30,30,county,5,3052,f,"Manassas, VA",,Virginia,VA,Single Family Residential,6,402500.0,-0.0048213623439238,0.0662251655629138,298600.0,-0.066875,-0.0159828637337288,157.04766680916833,-0.1979005747241245,-0.158964805236945,190.56252905625288,0.035509591852846,0.1010983857434266,16.0,-0.4666666666666666,0.0,21.0,0.05,0.5,23.0,-0.0416666666666666,-0.0416666666666666,46.0,-0.0799999999999999,-0.1785714285714286,2.9,1.2,-0.6,59.0,34.0,22.0,0.9957526697989524,-0.0035692913751113,0.0122931888324329,0.25,-0.15,0.125,0.3695652173913043,0.0495652173913043,-0.0232919254658385,0.3809523809523809,0.0309523809523809,0.1666666666666666,"Washington, DC",47894.0,2022-01-09 14:29:56,Manassas,2019,181.87307763201883
2019-08-01,2019-08-31,30,county,5,1459,f,"Hubbard County, MN",,Minnesota,MN,Single Family Residential,6,184000.0,-0.0991432068543451,0.062809745503275,225000.0,0.0004446420631392,0.047973917093619,124.97282608695652,0.1523415439498752,0.1507327078396638,118.9484126984127,-0.0476801446778353,0.0971782698806362,49.0,0.1136363636363635,-0.0576923076923077,25.0,-0.2424242424242424,-0.4047619047619047,49.0,-0.289855072463768,-0.02,212.0,0.054726368159204,0.06,4.3,-0.2999999999999998,0.5,54.0,28.0,5.0,0.9518285419996227,-0.022309407951839,-0.0260090635087898,0.1020408163265306,-0.1252319109461966,-0.0518053375196232,0.240566037735849,0.0415610626114709,0.025566037735849,0.08,-0.223030303030303,-0.1104761904761904,Minnesota nonmetropolitan area,,2022-01-09 14:29:56,Hubbard,2019,114.25589192592776
2019-10-01,2019-10-31,30,county,5,518,f,"Bryan County, GA",,Georgia,GA,Single Family Residential,6,251000.0,-0.0599074889042865,0.0701342997228735,299900.0,0.0553319069872191,0.0545007032348805,114.9603923147844,-0.0165573464665265,0.0753636819168952,119.52628951272396,0.0430171185412,0.0159414012064278,63.0,-0.3,-0.25,53.0,0.2325581395348836,0.394736842105263,110.0,0.3253012048192771,0.6417910447761194,459.0,0.0337837837837837,0.4036697247706422,7.3,2.3999999999999995,3.4,91.0,-3.0,-6.0,0.9906988722162464,0.0041645826450562,0.002398809915081,0.0952380952380952,-0.0269841269841269,-0.2023809523809523,0.074074074074074,,,0.150943396226415,0.150943396226415,0.0456802383316782,"Savannah, GA",42340.0,2022-01-09 14:29:56,Bryan,2019,113.02213531022726
2019-12-01,2019-12-31,30,county,5,1232,f,"Ascension Parish, LA",,Louisiana,LA,Multi-Family (2-4 Unit),4,299000.0,2.378531073446328,,,,,,,,,,,1.0,0.0,,,,,,,,2.0,0.0,,2.0,0.0,,37.0,13.0,,1.0,0.1141141141141141,,0.0,0.0,,,,,,,,"Baton Rouge, LA",12940.0,2022-01-09 14:29:56,Ascension Parish,2019,121.28183753280614
2019-05-01,2019-05-31,30,county,5,1217,f,"Spencer County, KY",,Kentucky,KY,Single Family Residential,6,239900.0,-0.1114814814814815,0.0638580931263859,299900.0,0.1025735294117646,-0.0084311456439081,122.00956937799045,-0.0722634044294875,-0.0026143879612026,121.16316639741518,-0.0442313069624126,-0.0838009877009091,33.0,0.4347826086956521,0.5,31.0,0.2399999999999999,0.4761904761904762,29.0,-0.1944444444444444,-0.1470588235294118,55.0,-0.1791044776119402,0.25,1.7,-1.2,-0.3,22.0,-20.0,-10.0,0.9819838948828202,-0.0059547164534915,-0.0087343146595454,0.2121212121212121,0.0382081686429512,-0.0151515151515151,0.1454545454545454,-0.0187245590230664,-0.1045454545454545,0.2580645161290322,-0.1419354838709677,-0.1705069124423963,"Louisville, KY",31140.0,2022-01-09 14:29:56,Spencer,2019,113.79517372057848
2019-08-01,2019-08-31,30,county,5,569,f,"Greene County, GA",,Georgia,GA,Condo/Co-op,3,275000.0,0.2687427912341406,,439000.0,0.0191526407428903,,182.23989396951623,0.3982053686243802,,176.44548513116604,0.0045339825384638,,1.0,-0.5,,,,,1.0,-0.6666666666666667,,4.0,-0.1999999999999999,,4.0,1.5,,68.0,-51.0,,0.8335859351318581,-0.1400288405937355,,0.0,0.0,,,,,,,,Georgia nonmetropolitan area,,2022-01-09 14:29:56,Greene,2019,148.6329974790639
2019-06-01,2019-06-30,30,county,5,1361,f,"Cass County, MI",,Michigan,MI,Single Family Residential,6,155000.0,-0.2131979695431471,-0.0548780487804878,219900.0,0.105302839909525,0.3830188679245283,115.4317240778746,-0.0269950282606471,0.0555718662239927,112.58445945945944,-0.0817369270032903,0.2213801873084198,69.0,0.2105263157894736,-0.0416666666666666,52.0,0.1304347826086955,0.1818181818181818,79.0,-0.2254901960784313,-0.1123595505617978,263.0,0.047808764940239,-0.0401459854014598,3.8,-0.6000000000000005,0.0,43.0,-10.0,-3.0,0.9722979835935236,0.0114203419236075,0.009349382991786,0.2028985507246376,0.0099160945842868,0.0501207729468599,0.2357414448669201,0.0285701301258842,-0.0197330076878244,0.173076923076923,-0.0225752508361204,-0.0087412587412587,"South Bend, IN",43780.0,2022-01-09 14:29:56,Cass,2019,109.4184397064676
2019-01-01,2019-01-31,30,county,5,2191,f,"Hancock County, OH",,Ohio,OH,Single Family Residential,6,160500.0,-0.0614035087719297,0.1801470588235294,164450.0,-0.0320776927604473,0.0970647098065375,93.17848837209303,-0.005086506486719,0.028900491320013,96.91232814965069,-0.030455177276222,0.0571352299081275,43.0,-0.4625,-0.2181818181818181,20.0,-0.6491228070175438,-0.2857142857142857,71.0,0.5106382978723405,0.0923076923076922,213.0,0.1151832460732984,-0.1050420168067226,5.0,2.6,0.7000000000000001,100.0,36.0,17.0,0.9596364753102468,-0.0047947172684953,0.0022318152507131,0.1395348837209302,-0.0229651162790697,0.0849894291754756,,,,0.0,-0.0701754385964912,-0.0714285714285714,"Findlay, OH",22300.0,2022-01-09 14:29:56,Hancock,2019,92.59274892076108
2019-10-01,2019-10-31,30,county,5,396,f,"Larimer County, CO",,Colorado,CO,All Residential,-1,382276.5,-0.0316647119766348,0.0020353866317168,395000.0,-0.0365853658536585,0.0429042904290428,178.00811176205497,-0.016017095756589,0.0327528240560608,174.95784148397976,-0.0270637107720149,0.0295382825871151,571.0,0.0613382899628251,0.0793950850661626,448.0,-0.0344827586206896,-0.1111111111111111,573.0,-0.0402010050251255,-0.0154639175257731,1771.0,-0.0654353562005276,0.0700906344410876,3.1,-0.3999999999999999,0.0,60.0,9.0,10.0,0.9860150995005652,-0.0038356694294715,-0.0055944826318478,0.1471103327495621,-0.0313283289604749,-0.0570484574205701,0.2467532467532467,-0.0529829010040091,-0.0160866324008317,0.21875,0.0614224137931034,0.0004960317460317,"Fort Collins, CO",22660.0,2022-01-09 14:29:56,Larimer,2019,197.26472963520092
2019-01-01,2019-01-31,30,county,5,1540,f,"Hancock County, MS",,Mississippi,MS,Condo/Co-op,3,45250.0,0.0284090909090908,-0.4396284829721361,184950.0,0.4807846277021616,0.3450909090909091,79.94791666666666,0.0168122266417343,0.1502155085700489,98.04436010955796,0.0340300544375242,0.1517109643249341,4.0,1.0,1.0,1.0,0.0,0.0,3.0,-0.25,0.0,28.0,0.0370370370370369,1.0,7.0,-6.5,0.0,500.0,325.0,376.0,0.9204222713078376,-0.0159413650557986,0.0178522072133295,0.0,0.0,0.0,,,,0.0,0.0,0.0,"Gulfport, MS",25060.0,2022-01-09 14:29:56,Hancock,2019,88.12984878197383
2019-02-01,2019-02-28,30,county,5,1380,f,"Ingham County, MI",,Michigan,MI,Single Family Residential,6,130000.0,0.043338683788122,0.0317460317460318,124900.0,-0.0388611004232397,-0.0384911470361817,84.89304812834224,0.0823037113826687,0.10133570473644,89.07741251325555,0.0073950388377592,0.062497382567066,229.0,0.150753768844221,0.0956937799043062,123.0,0.0249999999999999,0.0982142857142858,271.0,0.2431192660550458,0.0226415094339622,853.0,0.0070838252656435,-0.0738327904451683,3.7,-0.5999999999999996,-0.7000000000000001,95.0,12.0,4.0,0.9744676217323376,0.0098649319426814,0.0136888832473324,0.2270742358078602,0.0009435825415285,0.0452560539896784,,,,0.1626016260162601,0.0126016260162601,0.0465301974448315,"Lansing, MI",29620.0,2022-01-09 14:29:56,Ingham,2019,79.59597457790517
2019-02-01,2019-02-28,30,county,5,1298,f,"Hancock County, ME",,Maine,ME,Condo/Co-op,3,98500.0,-0.1244444444444444,,,,,172.80701754385964,0.1345084881566427,,,,,1.0,-0.5,,,,,,,,8.0,-0.1111111111111111,,8.0,3.5,,24.0,-132.0,,0.985985985985986,0.0316883714460389,,0.0,0.0,,,,,,,,Maine nonmetropolitan area,,2022-01-09 14:29:56,Hancock,2019,141.15928761413858
2019-12-01,2019-12-31,30,county,5,1707,f,"Vernon County, MO",,Missouri,MO,Single Family Residential,6,132775.0,0.7942567567567566,0.1545652173913043,79700.0,-0.3352793994995829,1.3826606875934233,73.59204921911973,0.4320614983180055,0.2023256371483952,57.46655414360755,-0.0838572691280352,0.7667439622700088,15.0,-0.2857142857142857,0.1538461538461537,3.0,-0.769230769230769,-0.4,19.0,-0.1739130434782608,0.8999999999999999,88.0,-0.0222222222222222,0.1891891891891892,5.9,1.6000000000000003,0.2000000000000001,136.0,67.0,20.0,0.9541120834937236,0.0344253192256743,0.0095349812725354,0.0666666666666666,-0.0285714285714285,-0.0871794871794871,,,,0.0,-0.0769230769230769,0.0,Missouri nonmetropolitan area,,2022-01-09 14:29:56,Vernon,2019,56.93356850108079
2019-12-01,2019-12-31,30,county,5,252,f,"Fulton County, AR",,Arkansas,AR,All Residential,-1,59200.0,-0.3422222222222222,0.5578947368421052,132450.0,-0.0569597721609113,0.5224137931034482,59.85169491525424,0.0932750409358984,1.0932342774308652,77.65872134097441,0.1452004734744616,0.4584686690865928,7.0,0.75,6.0,3.0,0.5,0.0,6.0,-0.5,0.1999999999999999,40.0,-0.024390243902439,0.6,5.7,-4.6000000000000005,-19.3,87.0,-34.0,,0.910593761051163,0.0032569814471862,-0.2409213904639885,0.2857142857142857,0.2857142857142857,-0.7142857142857143,0.05,,-0.0299999999999999,0.3333333333333333,-0.1666666666666666,-0.3333333333333333,Arkansas nonmetropolitan area,,2022-01-09 14:29:56,Fulton,2019,74.47511065110746
2019-02-01,2019-02-28,30,county,5,2589,f,"Jefferson County, TN",,Tennessee,TN,Single Family Residential,6,323500.0,0.7972222222222222,1.1430937396488905,249900.0,0.0358549222797928,0.0912663755458515,115.74851755420656,0.0185869544770176,0.2667856021640284,108.0,-0.0530497797565481,-0.0247949316438812,22.0,0.4666666666666665,0.2222222222222223,4.0,-0.5,0.0,21.0,0.05,-0.2222222222222222,122.0,0.0252100840336133,-0.1812080536912751,5.5,-2.4000000000000004,-2.8000000000000007,223.0,137.0,-106.0,0.96777946460946,0.0267587483867038,0.0081486102593313,0.1363636363636363,0.0696969696969696,-0.0303030303030303,0.0081967213114754,,-0.011937506876444,0.0,0.0,0.0,"Morristown, TN",34100.0,2022-01-09 14:29:56,Jefferson,2019,125.91340657293598
2019-02-01,2019-02-28,30,county,5,385,f,"Gilpin County, CO",,Colorado,CO,All Residential,-1,491000.0,0.327027027027027,-0.0419512195121951,309000.0,-0.2729411764705882,-0.2712264150943396,189.5818147619145,-0.0118966864689192,0.1785515352808968,182.9268292682927,-0.2736141906873613,-0.0666311667409571,6.0,-0.4,-0.1428571428571429,5.0,0.25,0.6666666666666667,17.0,1.4285714285714284,0.6999999999999998,39.0,0.3448275862068965,0.21875,6.5,3.6,1.9000000000000004,48.0,-61.0,-66.0,0.9917706813928204,0.0340414031693798,0.018382991030388,0.1666666666666666,0.1666666666666666,0.0238095238095238,,,,0.2,0.2,0.2,"Denver, CO",19740.0,2022-01-09 14:29:56,Gilpin,2019,202.13220125654905
2019-06-01,2019-06-30,30,county,5,1884,f,"Coos County, NH",,New Hampshire,NH,Multi-Family (2-4 Unit),4,60000.0,0.6460905349794239,0.1421392267717434,127500.0,-0.15,-0.1494329553035357,33.08641975308642,0.5302463430696497,-0.0829797049379662,93.01412872841443,-0.0693056292480594,-0.0187703554441294,3.0,-0.5,-0.6666666666666667,5.0,0.6666666666666667,4.0,10.0,1.0,0.6666666666666667,37.0,0.1212121212121211,0.1935483870967742,12.3,6.800000000000001,8.9,34.0,-130.0,-85.0,0.9134399413109816,0.0006998381327325,0.0568630416803197,0.0,-0.1666666666666666,0.0,0.054054054054054,-0.1883701883701883,-0.074978204010462,0.2,0.2,0.2,"Berlin, NH",13620.0,2022-01-09 14:29:56,Coos,2019,91.21971391626283
2019-07-01,2019-07-31,30,county,5,2895,f,"Box Elder County, UT",,Utah,UT,All Residential,-1,254950.0,-0.0377429703717682,0.1063137339986981,254900.0,0.0097048920578333,-0.0099048358904642,115.19006705542712,0.0682354316895648,0.1900566461825263,122.02380952380952,0.0036033171951899,0.1106816335408211,78.0,0.1142857142857143,-0.025,87.0,0.6415094339622642,0.5818181818181817,87.0,-0.09375,0.3181818181818181,145.0,-0.0645161290322581,0.2083333333333332,1.9,-0.3000000000000002,0.3999999999999999,22.0,-3.0,4.0,1.0038523088402165,0.0050182175362788,0.0055881600196758,0.4871794871794871,0.1586080586080586,0.0496794871794871,0.2482758620689655,0.0031145717463848,-0.0100574712643678,0.425287356321839,-0.1784862285838212,0.0071055381400209,"Ogden, UT",36260.0,2022-01-09 14:29:56,Box Elder,2019,113.58515284867062
2019-05-01,2019-05-31,30,county,5,3233,f,"Winnebago County, WI",,Wisconsin,WI,All Residential,-1,149950.0,-0.008595041322314,-0.0743827160493827,159900.0,0.0322788896061976,0.0774932614555257,93.480125288985,-0.0519457155079781,-0.000783218683535,101.010101010101,0.0328472380182138,0.1032411318329833,228.0,0.3411764705882351,-0.0379746835443037,168.0,0.3125,-0.04,307.0,0.1807692307692307,0.0302013422818792,682.0,0.1071428571428572,-0.0870147255689424,3.0,-0.6,-0.2000000000000001,59.0,-4.0,-6.0,0.9898363899801343,0.0085246687919685,0.0024606820456474,0.3289473684210526,0.058359133126935,-0.0297024206084832,0.1217008797653959,-5.236698785085481e-05,-0.0001197360311235,0.0476190476190476,-0.0539434523809523,0.0133333333333333,"Oshkosh, WI",36780.0,2022-01-09 14:29:56,Winnebago,2019,86.61675259157515
2019-04-01,2019-04-30,30,county,5,641,f,"Toombs County, GA",,Georgia,GA,Single Family Residential,6,142500.0,-0.0806451612903226,,112450.0,-0.2498332221480987,,70.40513833992095,-0.1369692719622592,,51.73563487253641,-0.3152770759518661,,1.0,0.0,,,,,2.0,-0.3333333333333333,,15.0,0.0714285714285713,,15.0,1.0,,117.0,33.0,,0.8911819887429643,-0.0781738586616634,,0.0,0.0,,,,,,,,"Vidalia, GA",47080.0,2022-01-09 14:29:56,Toombs,2019,72.14703293406455
2019-07-01,2019-07-31,30,county,5,1911,f,"Warren County, NJ",,New Jersey,NJ,Townhouse,13,340000.0,,,229900.0,,,151.04398045313195,,,135.7889237199582,,,1.0,,,1.0,,,5.0,,,19.0,,,19.0,,,170.0,,,0.9447068630175048,,,0.0,,,0.4210526315789473,,,0.0,,,"Allentown, PA",10900.0,2022-01-09 14:29:56,Warren,2019,111.71446070326371
2019-10-01,2019-10-31,30,county,5,2338,f,"Hood River County, OR",,Oregon,OR,Condo/Co-op,3,490000.0,0.8918918918918918,1.2272727272727273,404450.0,,-0.1556367432150312,416.66666666666663,0.5460393349153946,0.5795454545454545,248.66901546290856,,-0.0552848362322377,1.0,-0.5,0.0,,,,2.0,,1.0,4.0,1.0,3.0,4.0,3.0,3.0,48.0,32.0,45.0,0.953307392996109,0.0114892111779271,-0.0581868598774543,0.0,0.0,-1.0,0.5,0.0,,,,,"Hood River, OR",26220.0,2022-01-09 14:29:56,Hood River,2019,258.02928480521393
2019-06-01,2019-06-30,30,county,5,586,f,"Johnson County, GA",,Georgia,GA,Single Family Residential,6,78000.0,-0.390625,-0.326133909287257,112900.0,-0.2818066157760814,0.8848080133555926,48.02955665024631,0.0067445350985222,-0.6547681111619446,60.274753511045205,-0.1435566926846224,0.6905106160026033,1.0,0.0,0.0,,,,6.0,0.5,1.0,20.0,0.4285714285714286,-0.0909090909090909,20.0,6.0,-2.0,584.0,207.0,291.0,0.9762202753441802,0.0130901022817272,0.0116369420108468,0.0,0.0,0.0,,,,,,,"Dublin, GA",20140.0,2022-01-09 14:29:56,Johnson,2019,45.75701271758373
