period_begin,period_end,period_duration,region_type,region_type_id,table_id,is_seasonally_adjusted,region,city,state,state_code,property_type,property_type_id,median_sale_price,median_sale_price_mom,median_sale_price_yoy,median_list_price,median_list_price_mom,median_list_price_yoy,median_ppsf,median_ppsf_mom,median_ppsf_yoy,median_list_ppsf,median_list_ppsf_mom,median_list_ppsf_yoy,homes_sold,homes_sold_mom,homes_sold_yoy,pending_sales,pending_sales_mom,pending_sales_yoy,new_listings,new_listings_mom,new_listings_yoy,inventory,inventory_mom,inventory_yoy,months_of_supply,months_of_supply_mom,months_of_supply_yoy,median_dom,median_dom_mom,median_dom_yoy,avg_sale_to_list,avg_sale_to_list_mom,avg_sale_to_list_yoy,sold_above_list,sold_above_list_mom,sold_above_list_yoy,price_drops,price_drops_mom,price_drops_yoy,off_market_in_two_weeks,off_market_in_two_weeks_mom,off_market_in_two_weeks_yoy,parent_metro_region,parent_metro_region_metro_code,last_updated,county,year,ppsf_year_avg
2020-12-01,2020-12-31,30,county,5,1436,f,"Big Stone County, MN",,Minnesota,MN,All Residential,-1,47500.0,-0.7432432432432432,-0.679054054054054,,,,47.335203366058906,-0.5258247454113055,-0.1882652287631249,,,,2.0,-0.5,-0.5999999999999999,1.0,-0.6666666666666667,-0.75,,,,7.0,-0.3636363636363636,-0.6666666666666667,3.5,0.7000000000000001,-0.7000000000000001,217.0,177.0,92.0,0.9225352112676056,-0.054258037677542,-0.0136367511643037,0.0,0.0,0.0,0.1428571428571428,-0.1298701298701298,,0.0,-0.6666666666666666,0.0,Minnesota nonmetropolitan area,,2022-01-09 14:29:56,Big Stone,2020,73.4191331128779
2020-09-01,2020-09-30,30,county,5,835,f,"Floyd County, IN",,Indiana,IN,All Residential,-1,204950.0,0.0,0.2554364471669219,192000.0,-0.0395197598799399,-0.0492696211933646,113.92520522955306,-0.0135950483190981,0.0484886527156662,105.20775623268698,-0.0329008254808044,-0.0071810473345744,120.0,-0.0625,0.0714285714285713,98.0,-0.1403508771929824,0.1529411764705881,134.0,0.1858407079646018,0.2641509433962263,266.0,0.0555555555555555,0.1271186440677967,2.2,0.2000000000000001,0.1,55.0,5.0,3.0,0.9951093639969708,-0.001191211082553,0.0149853687869278,0.4249999999999999,0.0734374999999999,0.1749999999999999,,,,0.0408163265306122,0.0408163265306122,-0.0062424969987995,"Louisville, KY",31140.0,2022-01-09 14:29:56,Floyd,2020,107.5195309771372
2020-09-01,2020-09-30,30,county,5,2175,f,"Coshocton County, OH",,Ohio,OH,All Residential,-1,87345.0,-0.3738709677419355,-0.0289605336297943,127900.0,0.0747899159663865,0.0747899159663865,73.66992913169123,-0.0283671247390627,0.1193895794648522,89.28571428571429,0.0377310323700601,-0.0246333739222049,34.0,-0.15,0.0,32.0,0.4545454545454545,0.7777777777777776,35.0,-0.054054054054054,0.2068965517241379,104.0,-0.079646017699115,-0.2180451127819549,3.1,0.3000000000000002,-0.7999999999999998,49.0,5.0,-41.0,0.9368243889265216,-0.0001563463082944,0.0103431873209133,0.1176470588235294,-0.0823529411764706,0.0,0.0961538461538461,-0.1781824370319945,-0.1143724696356275,0.25,0.0681818181818181,0.1944444444444444,"Coshocton, OH",18740.0,2022-01-09 14:29:56,Coshocton,2020,69.10398879931165
2020-06-01,2020-06-30,30,county,5,1906,f,"Passaic County, NJ",,New Jersey,NJ,Single Family Residential,6,355000.0,-0.0138888888888888,0.0597014925373133,393500.0,0.0115681233933162,0.093815149409312,221.81618251031168,-0.0018271787035973,0.012361518165213,234.7242921013413,0.0219128346429737,0.1070463684117086,238.0,0.1121495327102803,-0.2721712538226299,247.0,0.5833333333333331,-0.0572519083969466,481.0,0.7619047619047618,0.0688888888888889,946.0,0.1142520612485276,-0.3069597069597069,4.0,0.0,-0.2000000000000001,58.0,-2.0,5.0,0.9824869424755126,0.0015247102913162,-0.0055920229378144,0.3193277310924369,-0.0451582502159742,0.0532726852208773,0.1501057082452431,0.0287865091875281,-0.0660115078719729,0.4696356275303643,0.1875843454790823,0.2635287573013567,"New York, NY",35614.0,2022-01-09 14:29:56,Passaic,2020,209.51912164927495
2020-07-01,2020-07-31,30,county,5,1281,f,"St. Tammany Parish, LA",,Louisiana,LA,Single Family Residential,6,259900.0,0.0396,0.1109448802068862,243250.0,-0.0608108108108108,0.0132355850836727,128.90365448504983,0.0279881793150513,0.0920781659478755,130.2823699380882,0.0225936961178243,0.043360381350264,515.0,0.0488798370672098,0.2350119904076739,427.0,0.1571815718157181,0.5415162454873645,477.0,-0.0103734439834024,-0.0225409836065574,956.0,-0.1379621280432822,-0.3747547416612164,1.9,-0.3999999999999999,-1.8000000000000005,46.0,-3.0,0.0,0.982053414888984,-0.0014361591558698,0.0057948665070214,0.1572815533980582,0.0208253415854309,0.0325813135899047,0.2991631799163179,0.0367646226575262,-0.0056111824120012,0.4637002341920374,-0.04307483355864,0.0701984291378858,"New Orleans, LA",35380.0,2022-01-09 14:29:56,St. Tammany Parish,2020,115.68895366930924
2020-12-01,2020-12-31,30,county,5,303,f,"Alameda County, CA",,California,CA,Condo/Co-op,3,600000.0,-0.0430622009569378,0.0544815465729349,848888.0,-0.0013082352941176,0.133361815754339,547.4095796676442,-0.0127077223851417,0.0256475784622527,576.0020478768437,0.0486218015752835,0.1089115222047139,229.0,0.0269058295964126,0.4585987261146495,213.0,-0.0184331797235023,0.9541284403669724,161.0,-0.2107843137254902,1.2054794520547945,265.0,-0.2779291553133514,0.4480874316939891,1.2,-0.4000000000000001,0.0,23.0,5.0,-7.0,1.022521709372807,0.001919364898371,0.0117042499112984,0.5807860262008733,0.0471537392053577,0.1604038605957778,0.1584905660377358,-0.0594930851884221,0.0546654294257139,0.4084507042253521,0.0213539300318037,0.1974415299134255,"Oakland, CA",36084.0,2022-01-09 14:29:56,Alameda,2020,528.6733201765633
2020-06-01,2020-06-30,30,county,5,447,f,"Collier County, FL",,Florida,FL,Townhouse,13,269000.0,0.0336215177713736,0.1446808510638297,415710.5,-0.0010321045801893,0.2230376581347455,149.01898734177217,0.0413077896801525,0.0236956521739131,228.30974124809745,0.0118687732115678,0.116848403667505,22.0,1.2000000000000002,-0.12,14.0,-0.2222222222222222,0.0769230769230768,34.0,0.5454545454545454,1.4285714285714284,96.0,0.032258064516129,0.032258064516129,4.4,-4.9,0.7000000000000001,118.0,21.0,35.0,0.9663506022155328,-0.0030782516079924,0.0015677017457245,0.1363636363636363,0.0363636363636363,0.0963636363636363,0.2708333333333333,0.034274193548387,-0.0409946236559139,0.4285714285714285,-0.0158730158730158,0.1208791208791208,"Naples, FL",34940.0,2022-01-09 14:29:56,Collier,2020,193.31810855920574
2020-01-01,2020-01-31,30,county,5,2242,f,"Warren County, OH",,Ohio,OH,All Residential,-1,229900.0,-0.0957718780727629,0.1052884615384615,273250.0,0.0777987267578079,0.0976099618397268,118.38790931989924,0.0122408178728912,0.0863191065996122,131.17546848381602,0.0946440300739597,0.1130007281963145,203.0,-0.3322368421052631,0.0972972972972971,156.0,-0.2315270935960591,-0.0429447852760735,275.0,0.6369047619047618,-0.0953947368421053,703.0,0.0262773722627738,-0.1796966161026837,3.5,1.2000000000000002,-1.0999999999999996,68.0,8.0,4.0,0.977173182257077,0.0018784854208765,0.0083833634092872,0.1477832512315271,0.0227832512315271,0.0612967647450406,0.1564722617354196,0.0382240865529378,-0.0197237709366923,0.1987179487179487,0.0706391309839585,-0.0160059776624194,"Cincinnati, OH",17140.0,2022-01-09 14:29:56,Warren,2020,118.14252038861528
2020-03-01,2020-03-31,30,county,5,861,f,"Madison County, IN",,Indiana,IN,Multi-Family (2-4 Unit),4,67000.0,0.5857988165680474,-0.0563380281690141,,,,27.915804165382728,0.0674485790868373,-0.4932307407685423,,,,3.0,-0.25,-0.25,,,,,,,10.0,-0.0909090909090909,-0.5454545454545454,3.3,0.5,-2.2,65.0,-9.0,-28.0,0.9257124632580545,0.008401888255534,-0.0289912212207454,0.0,0.0,-0.25,0.4,,,,,,"Indianapolis, IN",26900.0,2022-01-09 14:29:56,Madison,2020,74.4158985549665
2020-12-01,2020-12-31,30,county,5,1884,f,"Coos County, NH",,New Hampshire,NH,Townhouse,13,551000.0,,0.340632603406326,145000.0,,-0.0003447087211306,200.509461426492,,0.2791625495383502,95.96695821185617,,-0.0221201992228781,1.0,,-0.8,1.0,,-0.8,1.0,,-0.5,1.0,,-0.8,1.0,,0.0,53.0,,5.0,1.0495238095238095,,0.0706928897051242,1.0,,1.0,1.0,,,0.0,,0.0,"Berlin, NH",13620.0,2022-01-09 14:29:56,Coos,2020,101.71372967229343
2020-02-01,2020-02-29,30,county,5,510,f,"Barrow County, GA",,Georgia,GA,Single Family Residential,6,212990.0,0.0466339066339065,0.1215903106898368,225000.0,-0.0213136146150499,0.1166253101736973,116.52944901836604,0.0249074738702952,0.0953387362133986,117.45800771859706,0.0203436003310204,0.1945557031102023,127.0,-0.0378787878787878,0.1043478260869565,135.0,0.3917525773195875,0.4516129032258064,179.0,-0.0324324324324324,0.3259259259259259,381.0,-0.0078125,0.421641791044776,3.0,0.1,0.7000000000000001,37.0,-1.0,14.0,0.9877859805288453,-0.0049790689728913,0.0031312367132257,0.2440944881889763,-0.0059055118110236,0.0093118794933242,0.1653543307086614,0.0091043307086614,-0.021212833470443,0.5037037037037037,-0.0736158839251622,0.0305854241338111,"Atlanta, GA",12060.0,2022-01-09 14:29:56,Barrow,2020,112.85179191506042
2020-06-01,2020-06-30,30,county,5,661,f,"Wilkinson County, GA",,Georgia,GA,Single Family Residential,6,87250.0,,0.8368421052631578,77500.0,,,42.76735868166495,,-0.1086382085295094,86.4955357142857,,,2.0,,1.0,1.0,,0.0,1.0,,0.0,10.0,,0.4285714285714286,5.0,,-2.0,134.0,,65.0,0.8260777683854607,,-0.2811483388406463,0.0,,-1.0,,,,0.0,,0.0,Georgia nonmetropolitan area,,2022-01-09 14:29:56,Wilkinson,2020,74.47517890875248
2020-10-01,2020-10-31,30,county,5,2162,f,"Ashland County, OH",,Ohio,OH,Single Family Residential,6,167500.0,0.1174116077384923,0.3346613545816732,155000.0,0.0689655172413792,-0.0687894262541303,120.526036391421,0.4945228512536203,0.3583777050495999,112.84635416666669,0.1355607966457024,0.2650265296442442,18.0,-0.1428571428571429,0.125,19.0,0.0,0.4615384615384614,23.0,0.3529411764705883,0.4375,33.0,-0.0294117647058823,-0.4406779661016949,1.8,0.1999999999999999,-1.9,31.0,15.0,-26.0,0.9762692594339436,0.0303229117694429,0.0448376324146894,0.3888888888888889,0.1507936507936508,0.3263888888888889,0.3333333333333333,0.1568627450980391,,0.6842105263157894,0.2631578947368421,0.6842105263157894,"Ashland, OH",11740.0,2022-01-09 14:29:56,Ashland,2020,95.96184514976969
2020-05-01,2020-05-31,30,county,5,1911,f,"Warren County, NJ",,New Jersey,NJ,Condo/Co-op,3,159500.0,-0.1605263157894737,,,,,92.60513415892672,-0.1748395150996686,,,,,2.0,1.0,,2.0,,,,,,3.0,-0.5,,1.5,-4.5,,136.0,-82.0,,1.0231073074391048,0.0482484054380786,,1.0,1.0,,,,,0.0,,,"Allentown, PA",10900.0,2022-01-09 14:29:56,Warren,2020,126.5949923613299
2020-07-01,2020-07-31,30,county,5,2295,f,"Marshall County, OK",,Oklahoma,OK,Single Family Residential,6,130500.0,-0.3475,-0.1792452830188678,289000.0,1.079136690647482,0.619047619047619,101.99084093745124,-0.1004407829316799,-0.0243170603431115,129.54545454545453,0.2540870893812068,0.0949047759203103,16.0,-0.1578947368421053,-0.1111111111111111,11.0,0.1,0.375,16.0,-0.0588235294117647,0.1428571428571427,64.0,-0.0153846153846153,-0.3333333333333333,4.0,0.6,-1.2999999999999998,72.0,-26.0,-30.0,0.9585042478555063,-0.0063374285424158,0.0391839415099198,0.25,0.0921052631578947,0.0833333333333333,,,,0.0909090909090909,0.0909090909090909,0.0909090909090909,Oklahoma nonmetropolitan area,,2022-01-09 14:29:56,Marshall,2020,109.82841516671867
2020-12-01,2020-12-31,30,county,5,2057,f,"Johnston County, NC",,North Carolina,NC,Multi-Family (2-4 Unit),4,145000.0,-0.2264603894371832,1.2834645669291338,264900.0,-0.0185253797702853,,94.15584415584416,0.0768359588945721,1.6393291747622456,140.25903939557475,0.0021128839194939,,3.0,0.5,2.0,2.0,0.0,,2.0,-0.3333333333333333,,5.0,0.0,4.0,1.7,-0.8,0.6999999999999998,51.0,-23.0,21.0,0.9641591627283238,-0.0256282486931017,0.0570163055854666,0.0,0.0,0.0,,,,0.0,0.0,,"Raleigh, NC",39580.0,2022-01-09 14:29:56,Johnston,2020,123.94501784922858
2020-01-01,2020-01-31,30,county,5,2736,f,"Hamilton County, TX",,Texas,TX,Single Family Residential,6,39000.0,-0.5094339622641509,-0.6876876876876876,92200.0,-0.2316666666666666,-0.2852713178294573,34.82142857142857,-0.4781065088757396,-0.5979166666666667,65.75193470361091,-0.1073517344637782,-0.0888054468170564,5.0,-0.6428571428571427,0.25,3.0,-0.25,0.5,16.0,2.2,0.2307692307692308,48.0,0.1707317073170731,-0.1111111111111111,9.6,6.699999999999999,-3.9,79.0,-6.0,-30.0,0.9810681014222696,0.066814193580639,-0.0055008640949717,0.2,0.2,0.2,0.125,-0.0457317073170731,-0.0787037037037036,0.3333333333333333,0.3333333333333333,-0.1666666666666666,Texas nonmetropolitan area,,2022-01-09 14:29:56,Hamilton,2020,81.94727646081789
2020-01-01,2020-01-31,30,county,5,440,f,"Bradford County, FL",,Florida,FL,All Residential,-1,218500.0,-0.0520607375271149,0.6184825522395798,265000.0,0.5142857142857142,-0.0273444668746558,108.27762501190492,-0.0965224132149996,0.0637545051845254,133.9737108190091,0.4509218829133419,0.1207492992778302,6.0,0.0,-0.1428571428571429,5.0,0.25,0.6666666666666667,5.0,-0.4444444444444444,-0.5,38.0,-0.1162790697674418,-0.2692307692307692,6.3,-0.9000000000000004,-1.1000000000000003,130.0,19.0,-11.0,0.9797434481467324,-0.0053562888753966,0.0438784495518768,0.3333333333333333,0.0,0.0476190476190476,0.0263157894736842,,,0.2,0.2,0.2,Florida nonmetropolitan area,,2022-01-09 14:29:56,Bradford,2020,104.96699581069964
2020-07-01,2020-07-31,30,county,5,3043,f,"Falls Church, VA",,Virginia,VA,Single Family Residential,6,1060100.0,0.0872820512820513,-0.0362727272727272,610000.0,-0.2514878213387324,-0.1855807743658211,324.8406191127036,-0.1909808814506972,-0.1410987976672905,396.96029776674936,-0.013064538786642,0.1657625015771544,18.0,1.5714285714285716,0.1999999999999999,12.0,0.0909090909090908,1.4,11.0,-0.2666666666666667,2.6666666666666665,13.0,-0.1875,0.1818181818181818,0.6999999999999998,-1.6,0.0,39.0,6.0,18.0,0.993938098409724,-0.0114000163487474,-0.0152593265459693,0.3333333333333333,0.0476190476190476,-0.0666666666666667,0.0769230769230769,-0.173076923076923,-0.1048951048951049,0.1666666666666666,-0.5606060606060606,-0.2333333333333333,"Washington, DC",47894.0,2022-01-09 14:29:56,Falls Church,2020,393.39269758558277
2020-06-01,2020-06-30,30,county,5,2549,f,"Blount County, TN",,Tennessee,TN,All Residential,-1,244900.0,0.0884444444444445,0.0972222222222223,254700.0,0.0391146922331582,0.0842911877394636,134.65287579393083,0.0362056688019107,0.1322163730420611,133.30238034639666,0.0001214935727495,0.0778017677106921,220.0,0.476510067114094,0.0784313725490195,136.0,0.0381679389312976,-0.0555555555555555,210.0,-0.0186915887850467,-0.0748898678414097,553.0,-0.007181328545781,-0.1758569299552905,2.5,-1.2000000000000002,-0.7999999999999998,59.0,5.0,5.0,0.981685766225456,-0.0074225864840046,0.0007397267583787,0.2772727272727272,-0.0314521049420378,0.0223707664884135,0.1229656419529837,-0.0278422575084166,-0.0752459824881489,0.1911764705882352,-0.05309833857207,0.0522875816993463,"Knoxville, TN",28940.0,2022-01-09 14:29:56,Blount,2020,126.52029075142084
2020-07-01,2020-07-31,30,county,5,3003,f,"Page County, VA",,Virginia,VA,Townhouse,13,105000.0,,-0.0869565217391304,,,,85.7843137254902,,-0.1406649616368286,,,,1.0,,0.0,1.0,,,,,,,,,,,,42.0,,-160.0,1.0,,0.0612244897959183,0.0,,0.0,,,,0.0,,,Virginia nonmetropolitan area,,2022-01-09 14:29:56,Page,2020,112.98485002500385
2020-06-01,2020-06-30,30,county,5,2631,f,"Union County, TN",,Tennessee,TN,Condo/Co-op,3,145000.0,,,179700.0,,,108.69565217391305,,,124.94270833333334,,,1.0,,,,,,1.0,,,4.0,,,4.0,,,92.0,,,1.0,,,0.0,,,0.25,,,,,,"Knoxville, TN",28940.0,2022-01-09 14:29:56,Union,2020,136.10100803108122
2020-01-01,2020-01-31,30,county,5,585,f,"Jenkins County, GA",,Georgia,GA,Single Family Residential,6,132900.0,0.1481641468682506,0.1866071428571427,103200.0,-0.0785714285714286,-0.3929411764705882,106.32,1.4496127999999997,1.03337,54.35246859479989,0.0349428730778424,-0.3917311322423796,3.0,0.5,2.0,1.0,-0.5,0.0,6.0,2.0,0.1999999999999999,12.0,0.0909090909090908,0.0,4.0,-1.5,-8.0,100.0,33.0,48.0,0.9802437766975988,0.059246518668373,0.0461320168977658,0.0,0.0,0.0,,,,0.0,0.0,0.0,Georgia nonmetropolitan area,,2022-01-09 14:29:56,Jenkins,2020,59.0773048568385
2020-08-01,2020-08-31,30,county,5,2174,f,"Columbiana County, OH",,Ohio,OH,Single Family Residential,6,124000.0,0.0782608695652173,0.0333333333333334,137750.0,0.102,0.1978260869565218,90.65023851987182,0.0398877361636724,0.0248086286907542,86.5625,-0.0431203446963518,0.0200337837837838,84.0,-0.2432432432432432,-0.134020618556701,75.0,0.1538461538461537,0.2295081967213115,82.0,-0.1458333333333333,-0.3387096774193548,237.0,-0.0813953488372093,-0.3594594594594594,2.8,0.5,-1.0,52.0,-5.0,-20.0,0.9704511447187688,0.0099317006118195,0.0199145570576816,0.2142857142857142,0.0431145431145431,0.0905743740795287,0.8396624472573839,0.657491904621725,0.5207435283384649,0.2399999999999999,-0.0061538461538461,0.1908196721311475,"Salem, OH",41400.0,2022-01-09 14:29:56,Columbiana,2020,77.50972823408988
2020-03-01,2020-03-31,30,county,5,193,f,"Fairbanks North Star Borough, AK",,Alaska,AK,All Residential,-1,244900.0,0.3166666666666666,0.0652457590256634,276950.0,0.2594361073215096,0.1790123456790122,137.2537313432836,0.0313578733021551,0.0248278606965175,143.32271241830065,-0.0407963765104508,-0.0520387525088776,26.0,-0.1034482758620689,-0.3953488372093023,14.0,-0.0666666666666666,-0.4615384615384615,44.0,-0.0434782608695651,-0.3972602739726027,154.0,0.0921985815602837,-0.3418803418803418,5.9,1.0,0.5,105.0,-31.0,8.0,0.9705569870642924,0.0053695446509783,-0.007155894162759,0.0769230769230769,-0.026525198938992,-0.0626118067978533,,,,0.0714285714285714,0.0047619047619047,0.0329670329670329,"Fairbanks, AK",21820.0,2022-01-09 14:29:56,Fairbanks North Star Borough,2020,134.71392245026158
2020-09-01,2020-09-30,30,county,5,2433,f,"Abbeville County, SC",,South Carolina,SC,Single Family Residential,6,159500.0,-0.1735751295336787,-0.3422680412371134,174450.0,-0.1273136568284142,0.1637758505670448,109.09152802535156,0.042636476361445,-0.0746339251622757,95.082664099875,-0.2500218726236683,0.0961198398043712,12.0,0.0909090909090908,1.4,8.0,0.6,0.6,12.0,0.0,0.1999999999999999,33.0,0.03125,-0.2325581395348836,2.8,-0.1,-5.8,64.0,-74.0,-9.0,0.9330510845836144,0.0259293344105839,-0.0572529615631462,0.0833333333333333,0.0833333333333333,0.0833333333333333,,,,0.125,0.125,-0.075,South Carolina nonmetropolitan area,,2022-01-09 14:29:56,Abbeville,2020,98.84442684905439
