period_begin,period_end,period_duration,region_type,region_type_id,table_id,is_seasonally_adjusted,region,city,state,state_code,property_type,property_type_id,median_sale_price,median_sale_price_mom,median_sale_price_yoy,median_list_price,median_list_price_mom,median_list_price_yoy,median_ppsf,median_ppsf_mom,median_ppsf_yoy,median_list_ppsf,median_list_ppsf_mom,median_list_ppsf_yoy,homes_sold,homes_sold_mom,homes_sold_yoy,pending_sales,pending_sales_mom,pending_sales_yoy,new_listings,new_listings_mom,new_listings_yoy,inventory,inventory_mom,inventory_yoy,months_of_supply,months_of_supply_mom,months_of_supply_yoy,median_dom,median_dom_mom,median_dom_yoy,avg_sale_to_list,avg_sale_to_list_mom,avg_sale_to_list_yoy,sold_above_list,sold_above_list_mom,sold_above_list_yoy,price_drops,price_drops_mom,price_drops_yoy,off_market_in_two_weeks,off_market_in_two_weeks_mom,off_market_in_two_weeks_yoy,parent_metro_region,parent_metro_region_metro_code,last_updated,county,year,ppsf_year_avg
2018-01-01,2018-01-31,30,county,5,2236,f,"Summit County, OH",,Ohio,OH,Townhouse,13,210000.0,,-0.0232558139534884,119900.0,,0.0426086956521738,103.09278350515464,,-0.1273076000959002,89.13745286328158,,0.0493866257206354,1.0,,0.0,,,,4.0,,3.0,7.0,,0.75,7.0,,3.0,114.0,,113.0,0.958904109589041,,-0.0410958904109589,0.0,,0.0,,,,,,,"Akron, OH",10420.0,2022-01-09 14:29:56,Summit,2018,82.37425797598095
2018-08-01,2018-08-31,30,county,5,2875,f,"Walker County, TX",,Texas,TX,All Residential,-1,175100.0,-0.0079320113314447,-0.1032010243277848,194500.0,0.0156657963446475,-0.0270135067533766,104.55047149426215,-0.11829790609872,0.0365225942229552,108.03474484256245,-0.0778624289588812,0.0464164220349601,50.0,0.4705882352941177,0.25,33.0,-0.0294117647058823,-0.0571428571428571,59.0,0.0350877192982457,0.2826086956521738,183.0,0.076470588235294,0.0701754385964912,3.7,-1.2999999999999998,-0.5999999999999996,22.0,-26.0,-25.0,0.9532453605211416,-0.0233411284930564,-0.021554825300023,0.12,-0.0858823529411764,-0.105,0.2622950819672131,-0.0377049180327868,0.0576167193941137,0.5757575757575758,0.016934046345811,0.09004329004329,"Huntsville, TX",26660.0,2022-01-09 14:29:56,Walker,2018,105.60862757401601
2018-12-01,2018-12-31,30,county,5,701,f,"Minidoka County, ID",,Idaho,ID,Townhouse,13,284000.0,,,,,,98.57688302672685,,,,,,1.0,,,1.0,,,,,,1.0,,,1.0,,,86.0,,,0.9627118644067796,,,0.0,,,,,,0.0,,,"Burley, ID",15420.0,2022-01-09 14:29:56,Minidoka,2018,92.56036719389584
2018-05-01,2018-05-31,30,county,5,2710,f,"El Paso County, TX",,Texas,TX,Single Family Residential,6,154975.0,0.0081314034802406,0.0338559039359573,161500.0,-0.0197268588770864,0.0093749999999999,92.8688032755673,0.01057472211338,0.0492545492888656,92.32522796352583,-0.0203807390817469,-0.0304348412215902,752.0,0.0561797752808987,0.1411229135053111,439.0,-0.0929752066115702,-0.168560606060606,749.0,0.0966325036603221,-0.0458598726114649,2558.0,-0.004669260700389,-0.0266362252663622,3.4,-0.2000000000000001,-0.6,96.0,9.0,10.0,0.9833270224625696,0.0016839452858505,-0.0003185540689962,0.125,0.0112359550561797,0.0020864946889226,0.1825645035183737,0.0125255930125371,-0.006172178368993,0.3325740318906605,0.0164583294113217,-0.0386380893214606,"El Paso, TX",21340.0,2022-01-09 14:29:56,El Paso,2018,82.23469494480405
2018-07-01,2018-07-31,30,county,5,1990,f,"Saratoga County, NY",,New York,NY,Multi-Family (2-4 Unit),4,123670.0,-0.2401228878648233,0.3017894736842106,275000.0,-0.1126169732171667,0.000363768643143,56.52143276819262,-0.2334634617519816,0.94195743742506,152.29446656711465,-0.0452671704143546,0.0170754362980272,6.0,0.0,0.1999999999999999,6.0,-0.25,0.5,19.0,0.5833333333333331,0.3571428571428572,45.0,0.3636363636363635,0.1538461538461537,7.5,2.0,-0.2999999999999998,10.0,-11.0,-25.0,0.9910242052671068,0.0011632728727549,0.0960362155558482,0.3333333333333333,0.1666666666666666,-0.0666666666666667,0.2222222222222222,-0.1717171717171717,-0.0085470085470085,0.3333333333333333,-0.0416666666666666,-0.1666666666666666,"Albany, NY",10580.0,2022-01-09 14:29:56,Saratoga,2018,138.28265253257496
2018-12-01,2018-12-31,30,county,5,452,f,"Escambia County, FL",,Florida,FL,Condo/Co-op,3,400000.0,0.4950476546439917,0.1764705882352941,189999.5,-0.0500024999999999,0.0561395219566425,295.9898154042011,0.2083019449410819,0.2132816171615197,109.17897439521352,-0.0053743193852318,0.0301497578411418,31.0,-0.1388888888888888,-0.392156862745098,19.0,-0.05,-0.2083333333333333,21.0,-0.611111111111111,-0.25,216.0,-0.0808510638297872,0.0046511627906977,7.0,0.5,2.8,102.0,-7.0,8.0,0.9626029679278308,0.0045197971468544,0.0117510801228559,0.0,-0.0555555555555555,-0.0784313725490196,,,,0.0526315789473684,-0.0473684210526315,0.0109649122807017,"Pensacola, FL",37860.0,2022-01-09 14:29:56,Escambia,2018,142.11441981254103
2018-09-01,2018-09-30,30,county,5,3105,f,"Whatcom County, WA",,Washington,WA,Townhouse,13,288000.0,-0.0237288135593219,-0.3993743482794577,385000.0,0.0548667716966915,0.1003143755358673,203.53356890459364,-0.0544706355951156,-0.1196500808616775,223.2142857142857,-0.0176195812371851,0.0267857142857141,5.0,-0.2857142857142857,-0.1666666666666666,1.0,-0.8571428571428572,-0.6666666666666667,3.0,-0.6666666666666667,-0.25,7.0,0.3999999999999999,-0.2222222222222222,1.4,0.6999999999999998,-0.1,14.0,1.0,-25.0,1.0148977379627255,0.0207082649538169,0.0359543837410897,0.4,0.1142857142857143,0.4,0.7142857142857143,0.3142857142857142,0.492063492063492,1.0,0.2857142857142857,0.0,"Bellingham, WA",13380.0,2022-01-09 14:29:56,Whatcom,2018,218.9902413329535
2018-03-01,2018-03-31,30,county,5,2335,f,"Gilliam County, OR",,Oregon,OR,All Residential,-1,125000.0,0.3297872340425531,,229000.0,,,60.32818532818533,0.0600037083087929,,75.78846766486141,,,3.0,-0.4,,,,,3.0,,,8.0,0.6,,2.7,1.7000000000000002,,15.0,-494.0,,0.8770964941807766,-0.0352409816241647,,0.0,0.0,,,,,,,,Oregon nonmetropolitan area,,2022-01-09 14:29:56,Gilliam,2018,62.90563152226441
2018-02-01,2018-02-28,30,county,5,767,f,"McHenry County, IL",,Illinois,IL,Condo/Co-op,3,106500.0,0.109375,0.1671232876712329,239900.0,0.0909504320145519,0.0909504320145519,90.4,0.0258156028368794,0.0604767565077171,117.97544423374067,0.0475506946654227,0.036065817669787,19.0,0.2666666666666666,-0.1363636363636363,17.0,-0.0555555555555555,-0.2608695652173913,22.0,-0.0434782608695651,-0.1851851851851852,38.0,-0.0256410256410256,0.0270270270270269,2.0,-0.6,0.3,43.0,24.0,12.0,0.9718471582710432,-0.006610766048557,-0.0025050350626532,0.1578947368421052,0.0245614035087719,-0.0239234449760765,0.1052631578947368,-0.1511470985155195,-0.0568990042674253,0.7058823529411765,0.2614379084967321,0.0537084398976982,"Chicago, IL",16984.0,2022-01-09 14:29:56,McHenry,2018,104.11549269295568
2018-08-01,2018-08-31,30,county,5,1892,f,"Bergen County, NJ",,New Jersey,NJ,Townhouse,13,567000.0,0.0309090909090909,0.0386156188005912,474947.5,-0.0084603340292275,0.0555561729081008,288.58797273659445,0.0667231673223938,0.0676867055661973,275.06899938750206,-0.0041322905148036,0.028513865383869,60.0,-0.2771084337349397,-0.1176470588235294,41.0,-0.0681818181818182,0.4642857142857141,66.0,-0.2413793103448276,-0.0833333333333333,404.0,-0.0471698113207547,0.2023809523809523,6.7,1.6000000000000003,1.7999999999999998,94.0,-9.0,-25.0,0.9770152556484664,-0.0041767411548099,-0.0035769651024198,0.1333333333333333,-0.095582329317269,0.1333333333333333,0.2797029702970297,-0.0103913693256117,0.0237505893446487,0.073170731707317,0.073170731707317,0.073170731707317,"New York, NY",35614.0,2022-01-09 14:29:56,Bergen,2018,259.72787243563073
2018-09-01,2018-09-30,30,county,5,1350,f,"Allegan County, MI",,Michigan,MI,Multi-Family (2-4 Unit),4,144250.0,-0.1824879569283083,0.0340501792114695,192400.0,-0.0353472048132363,-0.0375187593796898,72.72436132665248,-0.3397031506281237,0.0051101515203646,121.2083661911248,0.0008147350588925,0.0972405030583067,2.0,0.0,-0.3333333333333333,2.0,0.0,,2.0,-0.6666666666666667,1.0,6.0,-0.1428571428571429,1.0,3.0,-0.5,2.0,12.0,-83.0,-53.0,0.9609454186926057,0.0228061298863724,0.0468049175519594,0.0,0.0,0.0,0.3333333333333333,0.0476190476190476,-0.3333333333333333,0.0,-0.5,,"Holland, MI",26090.0,2022-01-09 14:29:56,Allegan,2018,122.37854067152071
2018-12-01,2018-12-31,30,county,5,1956,f,"Cortland County, NY",,New York,NY,Townhouse,13,90000.0,-0.4767441860465115,,117500.0,0.4696777340696314,,96.10106850117096,-0.1149762063613092,,70.09075907590758,-0.0947491959958436,,2.0,1.0,,,,,1.0,0.0,,11.0,-0.0833333333333333,,5.5,-6.5,,1616.0,889.0,,0.8572475328991298,-0.125609609958013,,0.0,0.0,,,,,,,,"Cortland, NY",18660.0,2022-01-09 14:29:56,Cortland,2018,69.62967298448083
2018-04-01,2018-04-30,30,county,5,2920,f,"Washington County, UT",,Utah,UT,Condo/Co-op,3,275000.0,-0.1887905604719764,0.644736842105263,289900.0,0.0939622641509434,0.0758953423640749,180.75980392156865,-0.1452567383885707,0.3230169527030095,173.59656652360516,0.0681529606004718,0.1309279086076777,6.0,5.0,2.0,6.0,,2.0,6.0,1.0,1.0,14.0,0.0,1.0,2.3,-11.7,-1.2000000000000002,71.0,-58.0,14.0,0.9909360824272264,-0.0090639175727734,-0.0007044790230327,0.0,0.0,-0.5,,,,0.0,,0.0,"St. George, UT",41100.0,2022-01-09 14:29:56,Washington,2018,158.43473592015735
2018-11-01,2018-11-30,30,county,5,767,f,"McHenry County, IL",,Illinois,IL,All Residential,-1,213000.0,0.0289855072463767,0.1036269430051812,215000.0,-0.0350847666812525,0.0565110565110564,115.06794564348522,0.00059083168248,0.0770225046447461,115.845375433115,-0.031606606635554,0.0496954949787835,451.0,-0.0662525879917184,0.1388888888888888,296.0,-0.1800554016620498,0.0882352941176469,318.0,-0.308695652173913,-0.033434650455927,1399.0,-0.1250781738586617,0.0108381502890173,3.1,-0.1999999999999997,-0.3999999999999999,48.0,9.0,-6.0,0.972790020881854,-0.0008861908777295,7.389269642721352e-06,0.1374722838137472,-0.009525645792878,0.0137349100763734,0.2466047176554681,-0.1042395600180778,0.0045526945340808,0.3108108108108108,0.0088717526390656,-0.0053656597774244,"Chicago, IL",16984.0,2022-01-09 14:29:56,McHenry,2018,104.11549269295568
2018-05-01,2018-05-31,30,county,5,2808,f,"Montague County, TX",,Texas,TX,Single Family Residential,6,153000.0,-0.0882002383790226,0.4232558139534883,128000.0,-0.2369597615499254,-0.0225276823214967,93.59903381642512,-0.0033316674995835,0.6508678942758905,77.37459978655284,-0.1213192240390961,-0.1031947942083311,29.0,0.9333333333333332,1.9,17.0,0.2142857142857141,0.8888888888888888,31.0,0.1923076923076922,0.2916666666666667,91.0,0.0,-0.2288135593220338,3.1,-3.0,-8.700000000000001,70.0,30.0,-46.0,0.9591058160560636,0.0165970465393752,0.0722514503262382,0.1379310344827586,0.0712643678160919,0.1379310344827586,0.1868131868131868,0.1318681318681318,0.017321661389458,0.4117647058823529,0.1260504201680672,0.1895424836601307,Texas nonmetropolitan area,,2022-01-09 14:29:56,Montague,2018,73.6077178817007
2018-09-01,2018-09-30,30,county,5,602,f,"Meriwether County, GA",,Georgia,GA,Single Family Residential,6,109950.0,-0.1558541266794625,-0.2143622722400857,83000.0,-0.4429530201342282,-0.3892568064753495,74.15517176042593,0.3706503631691087,-0.0085984554674781,54.4625350140056,-0.4297882240144379,-0.3268315271959283,26.0,0.625,0.4444444444444444,11.0,-0.2666666666666667,-0.3125,18.0,-0.5,-0.28,83.0,0.0121951219512195,0.0121951219512195,3.2,-1.8999999999999997,-1.3999999999999997,31.0,-77.0,-38.0,0.9338489839670008,-0.0166757253826261,-0.0078427969190938,0.1153846153846153,-0.1971153846153846,-0.1068376068376068,0.1325301204819277,-0.0138113429327064,-0.099177196591243,0.3636363636363636,-0.3030303030303029,-0.1363636363636363,"Atlanta, GA",12060.0,2022-01-09 14:29:56,Meriwether,2018,67.33624136147982
2018-11-01,2018-11-30,30,county,5,288,f,"Randolph County, AR",,Arkansas,AR,All Residential,-1,119000.0,0.0577777777777777,-0.0285714285714285,76400.0,-0.0733778047301394,0.2223999999999999,68.70669745958429,0.3924557351809081,0.1121473769023835,53.328231292517,-0.1175110569454871,0.3715161240642033,1.0,0.0,-0.75,,,,2.0,-0.5,0.0,7.0,0.1666666666666667,-0.2222222222222222,7.0,1.0,4.7,110.0,76.0,58.0,0.952,-0.048,-0.1517469832192277,0.0,0.0,-0.5,,,,,,,Arkansas nonmetropolitan area,,2022-01-09 14:29:56,Randolph,2018,49.66163522844274
2018-06-01,2018-06-30,30,county,5,267,f,"Lincoln County, AR",,Arkansas,AR,All Residential,-1,135000.0,,6.297297297297297,,,,64.97146682612313,,3.9448554211449385,,,,2.0,,1.0,1.0,,0.0,,,,6.0,,-0.3333333333333333,3.0,,-6.0,77.0,,-13.0,0.9054621848739496,,-0.0195378151260504,0.0,,0.0,0.3333333333333333,,,0.0,,0.0,"Pine Bluff, AR",38220.0,2022-01-09 14:29:56,Lincoln,2018,48.92205411832477
2018-10-01,2018-10-31,30,county,5,462,f,"Hernando County, FL",,Florida,FL,Townhouse,13,72000.0,,,,,,68.18181818181819,,,,,,1.0,,,1.0,,,,,,,,,,,,34.0,,,1.0300429184549356,,,1.0,,,,,,0.0,,,"Tampa, FL",45300.0,2022-01-09 14:29:56,Hernando,2018,85.28552931037993
2018-02-01,2018-02-28,30,county,5,1971,f,"Madison County, NY",,New York,NY,All Residential,-1,126000.0,-0.0631970260223048,-0.1126760563380281,149900.0,0.1996798719487795,0.1629169899146625,83.08308308308307,-0.040882512100532,-0.0631091683305302,99.43656086098883,0.0394828200282242,0.1837596531451202,33.0,-0.175,-0.1538461538461538,19.0,-0.1363636363636363,0.0555555555555555,50.0,0.3157894736842106,0.25,200.0,0.0638297872340425,-0.2395437262357414,6.1,1.3999999999999997,-0.6000000000000005,108.0,-2.0,20.0,0.9515122888558584,-0.0286432262448795,-0.0039252817587472,0.1212121212121212,-0.1537878787878788,-0.0069930069930069,0.1449999999999999,0.0013829787234042,-0.0413117870722433,0.263157894736842,-0.055023923444976,0.1520467836257309,"Syracuse, NY",45060.0,2022-01-09 14:29:56,Madison,2018,78.65885079983762
2018-06-01,2018-06-30,30,county,5,3180,f,"Eau Claire County, WI",,Wisconsin,WI,Condo/Co-op,3,141200.0,-0.0073813708260105,-0.2133704735376044,192400.0,0.1324308416715716,0.0694830461367426,82.42442014053998,-0.1545620473375624,-0.0198499333739767,103.54278074866312,0.0223972542462378,0.0786649927583733,10.0,0.25,0.25,7.0,-0.125,0.0,7.0,-0.2222222222222222,-0.125,20.0,-0.0476190476190476,0.1764705882352941,2.0,-0.6,-0.1,42.0,-21.0,-34.0,1.0106261091772553,0.0487437885360606,0.0505064018404021,0.5,0.25,0.5,0.05,-0.0452380952380952,-0.0676470588235294,0.2857142857142857,-0.0892857142857143,0.0,"Eau Claire, WI",20740.0,2022-01-09 14:29:56,Eau Claire,2018,90.79076887948683
2018-03-01,2018-03-31,30,county,5,1505,f,"Stevens County, MN",,Minnesota,MN,All Residential,-1,131545.0,,-0.3359666834931852,92900.0,,-0.4836020011117286,82.66146174735462,,0.2141315501451446,53.934010152284266,,-0.2928341708479221,4.0,,-0.1999999999999999,,,,15.0,,1.5,43.0,,0.5925925925925924,10.8,,5.4,155.0,,-67.0,0.9622964513809584,,0.0145330884445367,0.0,,0.0,,,,,,,Minnesota nonmetropolitan area,,2022-01-09 14:29:56,Stevens,2018,69.60346168425887
2018-06-01,2018-06-30,30,county,5,3056,f,"Norfolk, VA",,Virginia,VA,Condo/Co-op,3,195450.0,-0.0692857142857142,-0.0441958554923894,199900.0,-0.0658878504672897,-0.0004950024750123,164.93403283187843,-0.0516293112166991,-0.0358578573044695,129.25598991172762,-0.0161772653575931,0.0168137873055906,28.0,-0.3777777777777777,-0.0666666666666666,29.0,0.2083333333333332,0.1599999999999999,44.0,-0.0638297872340425,0.1282051282051281,165.0,-0.0178571428571429,-0.0625,5.9,2.2,0.0,56.0,-4.0,-1.0,0.9796780111081967,0.0044273326594913,-0.0177818265483536,0.0357142857142857,-0.0753968253968253,-0.1642857142857143,0.2666666666666666,0.0642857142857142,0.0166666666666666,0.0689655172413793,0.0689655172413793,-0.0910344827586206,"Virginia Beach, VA",47260.0,2022-01-09 14:29:56,Norfolk,2018,122.56376018587149
2018-02-01,2018-02-28,30,county,5,2398,f,"Lebanon County, PA",,Pennsylvania,PA,Single Family Residential,6,182450.0,-0.0759685996454798,0.0381223328591748,168750.0,0.0362773845894037,-0.0546218487394958,97.41334265993578,-0.0252777667393992,0.0477504102546382,101.45620063473882,0.0516174568591429,-0.0775339951768857,72.0,0.0,-0.0526315789473684,46.0,-0.3235294117647058,-0.352112676056338,83.0,-0.0777777777777777,-0.2242990654205607,262.0,-0.0541516245487364,-0.2975871313672922,3.6,-0.1999999999999997,-1.3000000000000005,58.0,8.0,-37.0,0.981225440911283,0.0128345982800188,0.0265471841302377,0.125,0.0,0.0197368421052631,,,,0.5652173913043477,0.168158567774936,-0.0685854255970607,"Lebanon, PA",30140.0,2022-01-09 14:29:56,Lebanon,2018,88.67784107280801
2018-11-01,2018-11-30,30,county,5,1652,f,"Laclede County, MO",,Missouri,MO,Single Family Residential,6,24900.0,,,,,,249.0,,,,,,1.0,,,1.0,,,,,,1.0,,,1.0,,,28.0,,,1.0,,,0.0,,,,,,0.0,,,"Lebanon, MO",30060.0,2022-01-09 14:29:56,Laclede,2018,249.0
2018-07-01,2018-07-31,30,county,5,429,f,"New Haven County, CT",,Connecticut,CT,All Residential,-1,223950.0,-0.0177631578947368,0.0664285714285715,219000.0,-0.0436681222707423,0.0190786412284784,132.74289711648922,-0.0186170620568792,-0.0099244229965891,134.33120336761442,-0.0288997934141025,-0.016874537431065,1146.0,-0.1498516320474777,0.1051108968177434,835.0,-0.0834248079034028,0.2651515151515151,1298.0,-0.0607814761215629,0.089840470193115,4526.0,0.0053309640159928,-0.1537023186237845,3.9,0.6,-1.3000000000000005,63.0,0.0,-7.0,0.9770209892480394,0.002691285749292,0.0049352803520521,0.2382198952879581,-0.0006525082728727,0.0347483427325097,0.2269111798497569,0.0005673326707253,,0.1281437125748503,-0.0167520064152704,-0.0370078025766648,"New Haven, CT",35300.0,2022-01-09 14:29:56,New Haven,2018,111.4375663154918
